0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
9/8/05,9/21/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15
9/9/05,9/21/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15
9/12/05,9/21/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15
9/13/05,9/21/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15
9/14/05,9/21/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15
9/15/05,9/21/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15
9/16/05,9/21/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15
9/19/05,9/21/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15
9/20/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
9/21/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
9/22/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
9/23/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
9/26/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
9/27/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
9/28/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
9/29/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
9/30/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/3/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/4/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/5/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/6/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/7/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/10/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/11/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/12/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/13/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/14/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/17/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/18/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/19/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/20/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/21/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/24/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/25/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/26/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/27/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/28/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
10/31/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/1/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/2/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/3/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/4/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/7/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/8/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/9/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/10/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/11/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/14/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/15/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/16/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/17/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/18/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/21/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/22/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/23/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
11/24/05,12/21/05,3/15/06,6/21/06,9/20/06,12/20/06,3/21/07,6/20/07,9/19/07,12/19/07,3/19/08,6/18/08,9/17/08,12/17/08,3/18/09,6/17/09,9/16/09,12/16/09,3/17/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15
